Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover,Employee_Category,Tenure_Category,Engagement_Level,Performance_Level,Total_Employees,Is_High_Risk,Is_Turned_Over,Is_Remote,Is_Recognized,Engagement_Percentage,Performance_Percentage,Flexibility_Percentage,Retention_Success
2925,Employee_2925,Operations,Lead,45,Non-Binary,11.4,0.93,0.57,Management Conflict,Compensation,High,Yes,7,2.5,No,No,Yes,8,6,High,Salary Adjustment,2029-04-08,No,36-45,10-20 yrs,High,Low,1,Yes,No,Yes,Yes,93.0,50.0,80,Yes
2926,Employee_2926,Hr,Lead,23,Male,5.3,0.83,0.31,Burnout,Compensation,Medium,Yes,1,3.3,No,Yes,No,7,1,Low,Salary Adjustment,2029-04-09,Yes,18-25,5-10 yrs,High,Average,1,No,Yes,No,Yes,83.0,66.0,70,No
2927,Employee_2927,It,Analyst,34,Non-Binary,5.2,0.44,0.32,Cultural Issues,Relocation,High,Yes,2,4.5,No,No,No,8,10,High,Mentorship,2029-04-10,No,26-35,5-10 yrs,Medium,High,1,Yes,No,No,Yes,44.0,90.0,80,Yes
2928,Employee_2928,It,Executive,36,Male,19.8,0.94,0.92,Cultural Issues,Better Opportunity,Low,No,7,2.4,Yes,Yes,Yes,8,7,Medium,Promotion Offered,2029-04-11,Yes,36-45,10-20 yrs,High,Low,1,No,Yes,Yes,Yes,94.0,48.0,80,No
2929,Employee_2929,Marketing,Analyst,26,Female,15.3,0.46,0.81,Cultural Issues,Better Opportunity,Low,No,2,2.3,No,Yes,No,6,10,Low,Training,2029-04-12,Yes,26-35,10-20 yrs,Medium,Low,1,No,Yes,No,Yes,46.0,46.0,60,No
2930,Employee_2930,It,Executive,24,Female,16.8,0.26,0.37,Better Opportunity,Compensation,Low,No,7,4.4,Yes,Yes,No,8,12,High,Training,2029-04-13,Yes,18-25,10-20 yrs,Low,High,1,Yes,Yes,No,Yes,26.0,88.0,80,No
2931,Employee_2931,Operations,Senior Developer,58,Female,11.7,1.0,0.34,Management Conflict,Burnout,High,Yes,6,3.5,Yes,Yes,No,9,13,Low,Mentorship,2029-04-14,No,56-65,10-20 yrs,High,Average,1,No,No,No,Yes,100.0,70.0,90,Yes
2932,Employee_2932,Operations,Lead,58,Male,17.5,0.9,0.86,Burnout,Personal Reasons,High,Yes,1,3.1,No,Yes,Yes,6,7,High,Training,2029-04-15,No,56-65,10-20 yrs,High,Average,1,Yes,No,Yes,Yes,90.0,62.0,60,Yes
2933,Employee_2933,Operations,Analyst,58,Female,13.1,0.57,0.87,Lack of Growth,Burnout,High,No,0,3.4,Yes,Yes,No,7,6,High,Mentorship,2029-04-16,Yes,56-65,10-20 yrs,Medium,Average,1,Yes,Yes,No,Yes,57.0,68.0,70,No
2934,Employee_2934,Marketing,Senior Developer,24,Female,19.0,0.73,0.38,Cultural Issues,Relocation,High,Yes,0,3.2,No,No,Yes,9,11,Low,Promotion Offered,2029-04-17,No,18-25,10-20 yrs,High,Average,1,No,No,Yes,Yes,73.0,64.0,90,Yes
2935,Employee_2935,Marketing,Lead,56,Male,6.0,0.74,0.51,Cultural Issues,Personal Reasons,Medium,Yes,1,4.3,Yes,Yes,No,9,10,Low,Mentorship,2029-04-18,No,56-65,5-10 yrs,High,High,1,No,No,No,Yes,74.0,86.0,90,Yes
2936,Employee_2936,It,Executive,44,Non-Binary,12.1,0.36,0.85,Management Conflict,Burnout,Low,Yes,6,2.0,Yes,No,No,7,5,Medium,Salary Adjustment,2029-04-19,No,36-45,10-20 yrs,Low,Low,1,No,No,No,Yes,36.0,40.0,70,Yes
2937,Employee_2937,Finance,Lead,49,Female,14.0,0.36,0.67,Lack of Growth,Better Opportunity,Medium,No,8,3.3,Yes,Yes,No,5,14,Medium,Mentorship,2029-04-20,No,46-55,10-20 yrs,Low,Average,1,No,No,No,Yes,36.0,66.0,50,Yes
2938,Employee_2938,Finance,Senior Developer,51,Non-Binary,8.2,0.58,0.97,Burnout,Burnout,Low,Yes,6,2.5,No,Yes,Yes,8,1,Low,Training,2029-04-21,No,46-55,5-10 yrs,Medium,Low,1,No,No,Yes,Yes,58.0,50.0,80,Yes
2939,Employee_2939,Marketing,Analyst,39,Non-Binary,17.7,0.93,0.64,Cultural Issues,Compensation,Low,Yes,2,2.9,No,Yes,Yes,8,14,Medium,Salary Adjustment,2029-04-22,No,36-45,10-20 yrs,High,Average,1,No,No,Yes,Yes,93.0,58.0,80,Yes
2940,Employee_2940,It,Analyst,57,Female,19.6,0.21,0.77,Management Conflict,Relocation,Medium,Yes,7,2.3,No,Yes,No,5,3,Medium,Promotion Offered,2029-04-23,Yes,56-65,10-20 yrs,Low,Low,1,No,Yes,No,Yes,21.0,46.0,50,No
2941,Employee_2941,Finance,Lead,54,Female,10.1,0.83,0.66,Work-Life Balance,Burnout,High,Yes,7,3.3,Yes,Yes,No,10,0,High,Mentorship,2029-04-24,Yes,46-55,10-20 yrs,High,Average,1,Yes,Yes,No,No,83.0,66.0,100,No
2942,Employee_2942,It,Senior Developer,47,Male,8.1,0.25,0.96,Burnout,Burnout,Low,No,8,3.9,Yes,Yes,No,7,6,Medium,Mentorship,2029-04-25,No,46-55,5-10 yrs,Low,High,1,No,No,No,Yes,25.0,78.0,70,Yes
2943,Employee_2943,It,Manager,38,Male,9.7,0.58,0.58,Better Opportunity,Personal Reasons,High,No,10,4.0,Yes,No,No,10,14,High,Training,2029-04-26,Yes,36-45,5-10 yrs,Medium,High,1,Yes,Yes,No,Yes,58.0,80.0,100,No
2944,Employee_2944,It,Executive,28,Female,17.1,0.71,0.46,Burnout,Compensation,Medium,No,8,4.4,Yes,No,Yes,10,10,Medium,Salary Adjustment,2029-04-27,Yes,26-35,10-20 yrs,High,High,1,No,Yes,Yes,Yes,71.0,88.0,100,No
2945,Employee_2945,Sales,Executive,29,Non-Binary,13.1,0.75,0.53,Management Conflict,Personal Reasons,Low,No,8,4.4,No,Yes,No,5,1,Low,Salary Adjustment,2029-04-28,Yes,26-35,10-20 yrs,High,High,1,No,Yes,No,Yes,75.0,88.0,50,No
2946,Employee_2946,Operations,Senior Developer,52,Male,1.4,0.25,0.9,Cultural Issues,Relocation,High,Yes,3,3.8,No,No,No,6,5,High,Salary Adjustment,2029-04-29,No,46-55,<2 yrs,Low,High,1,Yes,No,No,Yes,25.0,76.0,60,Yes
2947,Employee_2947,It,Manager,33,Male,11.1,0.53,0.65,Burnout,Relocation,Medium,No,9,3.1,No,Yes,Yes,6,8,Medium,Mentorship,2029-04-30,No,26-35,10-20 yrs,Medium,Average,1,No,No,Yes,Yes,53.0,62.0,60,Yes
2948,Employee_2948,Sales,Analyst,52,Female,0.8,0.67,0.55,Lack of Growth,Compensation,Low,Yes,3,2.2,Yes,No,No,6,4,Low,Mentorship,2029-05-01,Yes,46-55,<2 yrs,Medium,Low,1,No,Yes,No,Yes,67.0,44.0,60,No
2949,Employee_2949,Marketing,Intern,40,Female,15.7,0.25,0.68,Work-Life Balance,Personal Reasons,Medium,Yes,10,2.1,No,No,No,5,4,High,Mentorship,2029-05-02,No,36-45,10-20 yrs,Low,Low,1,Yes,No,No,Yes,25.0,42.0,50,Yes
2950,Employee_2950,Finance,Intern,31,Female,6.9,0.31,0.39,Lack of Growth,Compensation,High,Yes,1,2.3,Yes,Yes,Yes,9,3,Medium,Training,2029-05-03,Yes,26-35,5-10 yrs,Low,Low,1,No,Yes,Yes,Yes,31.0,46.0,90,No
2951,Employee_2951,Operations,Senior Developer,33,Female,9.7,0.73,0.3,Lack of Growth,Personal Reasons,Low,Yes,7,5.0,Yes,No,No,6,0,Low,Mentorship,2029-05-04,No,26-35,5-10 yrs,High,High,1,No,No,No,No,73.0,100.0,60,Yes
2952,Employee_2952,Finance,Manager,41,Male,16.1,0.62,0.5,Lack of Growth,Better Opportunity,Low,No,1,4.4,Yes,Yes,No,5,3,High,Promotion Offered,2029-05-05,No,36-45,10-20 yrs,Medium,High,1,Yes,No,No,Yes,62.0,88.0,50,Yes
2953,Employee_2953,Operations,Manager,58,Male,1.4,0.33,0.72,Management Conflict,Compensation,Low,No,2,3.2,No,Yes,Yes,6,8,Medium,Promotion Offered,2029-05-06,Yes,56-65,<2 yrs,Low,Average,1,No,Yes,Yes,Yes,33.0,64.0,60,No
2954,Employee_2954,Finance,Executive,28,Male,3.6,0.63,0.8,Management Conflict,Relocation,Medium,Yes,8,3.4,Yes,No,No,6,13,Medium,Mentorship,2029-05-07,Yes,26-35,2-5 yrs,Medium,Average,1,No,Yes,No,Yes,63.0,68.0,60,No
2955,Employee_2955,Operations,Analyst,35,Non-Binary,8.3,0.93,0.88,Burnout,Personal Reasons,Medium,No,1,4.2,Yes,Yes,No,8,8,High,Mentorship,2029-05-08,Yes,26-35,5-10 yrs,High,High,1,Yes,Yes,No,Yes,93.0,84.0,80,No
2956,Employee_2956,Finance,Lead,32,Male,5.0,0.21,0.95,Better Opportunity,Better Opportunity,Medium,No,0,3.5,No,No,Yes,5,6,Low,Mentorship,2029-05-09,No,26-35,2-5 yrs,Low,Average,1,No,No,Yes,Yes,21.0,70.0,50,Yes
2957,Employee_2957,Finance,Manager,28,Male,7.1,0.71,0.59,Work-Life Balance,Relocation,Medium,Yes,4,3.1,Yes,Yes,Yes,8,12,High,Promotion Offered,2029-05-10,No,26-35,5-10 yrs,High,Average,1,Yes,No,Yes,Yes,71.0,62.0,80,Yes
2958,Employee_2958,Finance,Lead,50,Female,20.0,0.26,0.82,Burnout,Personal Reasons,High,No,6,3.0,Yes,No,Yes,7,3,Low,Promotion Offered,2029-05-11,Yes,46-55,10-20 yrs,Low,Average,1,No,Yes,Yes,Yes,26.0,60.0,70,No
2959,Employee_2959,Finance,Intern,31,Male,16.6,0.21,0.35,Lack of Growth,Better Opportunity,Medium,Yes,3,2.6,No,No,No,6,12,Low,Mentorship,2029-05-12,Yes,26-35,10-20 yrs,Low,Average,1,No,Yes,No,Yes,21.0,52.0,60,No
2960,Employee_2960,Marketing,Lead,50,Male,17.7,0.32,0.34,Burnout,Relocation,Medium,Yes,3,4.7,Yes,No,Yes,10,8,High,Mentorship,2029-05-13,Yes,46-55,10-20 yrs,Low,High,1,Yes,Yes,Yes,Yes,32.0,94.0,100,No
2961,Employee_2961,It,Analyst,30,Male,18.8,0.54,0.39,Cultural Issues,Relocation,Medium,Yes,10,3.2,Yes,Yes,No,10,4,Low,Mentorship,2029-05-14,Yes,26-35,10-20 yrs,Medium,Average,1,No,Yes,No,Yes,54.0,64.0,100,No
2962,Employee_2962,Hr,Analyst,57,Female,7.1,0.84,0.61,Burnout,Better Opportunity,High,No,2,4.3,No,No,No,6,11,Medium,Salary Adjustment,2029-05-15,Yes,56-65,5-10 yrs,High,High,1,No,Yes,No,Yes,84.0,86.0,60,No
2963,Employee_2963,Sales,Lead,31,Male,6.3,0.43,0.45,Burnout,Relocation,High,Yes,5,3.7,Yes,No,Yes,8,11,High,Mentorship,2029-05-16,Yes,26-35,5-10 yrs,Medium,High,1,Yes,Yes,Yes,Yes,43.0,74.0,80,No
2964,Employee_2964,Hr,Senior Developer,40,Male,5.1,0.7,0.5,Lack of Growth,Personal Reasons,Low,Yes,7,4.3,Yes,Yes,Yes,10,9,Low,Promotion Offered,2029-05-17,Yes,36-45,5-10 yrs,Medium,High,1,No,Yes,Yes,Yes,70.0,86.0,100,No
2965,Employee_2965,Hr,Manager,52,Non-Binary,16.7,0.53,0.75,Burnout,Personal Reasons,Medium,Yes,10,3.0,No,No,Yes,5,12,Medium,Training,2029-05-18,No,46-55,10-20 yrs,Medium,Average,1,No,No,Yes,Yes,53.0,60.0,50,Yes
2966,Employee_2966,Operations,Senior Developer,38,Non-Binary,13.8,0.39,0.55,Work-Life Balance,Relocation,Low,No,10,4.3,Yes,No,Yes,9,1,Low,Salary Adjustment,2029-05-19,No,36-45,10-20 yrs,Low,High,1,No,No,Yes,Yes,39.0,86.0,90,Yes
2967,Employee_2967,It,Lead,30,Non-Binary,5.1,0.61,0.69,Lack of Growth,Burnout,Low,Yes,1,4.4,Yes,Yes,No,10,8,High,Promotion Offered,2029-05-20,No,26-35,5-10 yrs,Medium,High,1,Yes,No,No,Yes,61.0,88.0,100,Yes
2968,Employee_2968,Operations,Manager,54,Non-Binary,7.9,0.84,0.59,Management Conflict,Better Opportunity,High,Yes,5,2.3,Yes,No,No,9,5,Medium,Salary Adjustment,2029-05-21,No,46-55,5-10 yrs,High,Low,1,No,No,No,Yes,84.0,46.0,90,Yes
2969,Employee_2969,It,Executive,55,Female,10.4,0.87,0.42,Management Conflict,Burnout,High,Yes,7,2.3,Yes,No,No,7,4,Low,Training,2029-05-22,No,46-55,10-20 yrs,High,Low,1,No,No,No,Yes,87.0,46.0,70,Yes
2970,Employee_2970,It,Senior Developer,45,Non-Binary,10.8,0.88,0.35,Burnout,Personal Reasons,Low,Yes,0,5.0,No,Yes,Yes,5,10,High,Mentorship,2029-05-23,No,36-45,10-20 yrs,High,High,1,Yes,No,Yes,Yes,88.0,100.0,50,Yes
2971,Employee_2971,Finance,Senior Developer,30,Male,17.8,0.47,0.47,Burnout,Relocation,Low,No,3,2.4,No,Yes,Yes,5,9,Low,Salary Adjustment,2029-05-24,No,26-35,10-20 yrs,Medium,Low,1,No,No,Yes,Yes,47.0,48.0,50,Yes
2972,Employee_2972,Marketing,Lead,28,Non-Binary,7.9,0.83,0.34,Work-Life Balance,Compensation,Medium,Yes,0,4.1,No,Yes,No,8,11,High,Training,2029-05-25,No,26-35,5-10 yrs,High,High,1,Yes,No,No,Yes,83.0,82.0,80,Yes
2973,Employee_2973,Finance,Intern,37,Female,18.2,0.37,0.73,Better Opportunity,Compensation,High,No,3,4.2,No,No,Yes,6,7,Medium,Training,2029-05-26,No,36-45,10-20 yrs,Low,High,1,No,No,Yes,Yes,37.0,84.0,60,Yes
2974,Employee_2974,Marketing,Lead,40,Non-Binary,9.1,0.79,0.86,Lack of Growth,Burnout,High,Yes,10,2.2,No,Yes,No,6,1,High,Salary Adjustment,2029-05-27,No,36-45,5-10 yrs,High,Low,1,Yes,No,No,Yes,79.0,44.0,60,Yes
2975,Employee_2975,Operations,Senior Developer,27,Non-Binary,15.1,0.96,0.54,Work-Life Balance,Burnout,Low,No,8,4.2,Yes,Yes,Yes,5,4,Medium,Salary Adjustment,2029-05-28,No,26-35,10-20 yrs,High,High,1,No,No,Yes,Yes,96.0,84.0,50,Yes
2976,Employee_2976,Marketing,Manager,32,Female,18.6,0.21,0.57,Burnout,Burnout,High,Yes,5,3.3,Yes,Yes,Yes,9,9,Low,Salary Adjustment,2029-05-29,No,26-35,10-20 yrs,Low,Average,1,No,No,Yes,Yes,21.0,66.0,90,Yes
2977,Employee_2977,Operations,Intern,33,Female,18.2,0.55,0.87,Burnout,Personal Reasons,Low,No,5,2.8,Yes,No,Yes,7,7,Low,Salary Adjustment,2029-05-30,Yes,26-35,10-20 yrs,Medium,Average,1,No,Yes,Yes,Yes,55.0,56.0,70,No
2978,Employee_2978,Hr,Lead,34,Female,1.6,0.72,0.46,Burnout,Personal Reasons,Low,No,4,4.0,Yes,Yes,Yes,8,3,Medium,Mentorship,2029-05-31,Yes,26-35,<2 yrs,High,High,1,No,Yes,Yes,Yes,72.0,80.0,80,No
2979,Employee_2979,Hr,Lead,33,Female,4.5,0.76,0.38,Burnout,Relocation,High,Yes,2,4.5,No,Yes,No,5,9,Low,Promotion Offered,2029-06-01,Yes,26-35,2-5 yrs,High,High,1,No,Yes,No,Yes,76.0,90.0,50,No
2980,Employee_2980,Marketing,Senior Developer,42,Female,9.8,0.34,0.65,Cultural Issues,Personal Reasons,Medium,Yes,1,3.7,Yes,Yes,Yes,7,9,Medium,Mentorship,2029-06-02,Yes,36-45,5-10 yrs,Low,High,1,No,Yes,Yes,Yes,34.0,74.0,70,No
2981,Employee_2981,Marketing,Senior Developer,31,Female,8.9,0.98,0.75,Burnout,Relocation,High,Yes,8,4.6,No,No,No,5,10,Low,Mentorship,2029-06-03,Yes,26-35,5-10 yrs,High,High,1,No,Yes,No,Yes,98.0,92.0,50,No
2982,Employee_2982,Operations,Executive,41,Male,13.0,0.69,0.72,Burnout,Relocation,Low,No,8,2.1,Yes,Yes,Yes,7,8,Low,Salary Adjustment,2029-06-04,Yes,36-45,10-20 yrs,Medium,Low,1,No,Yes,Yes,Yes,69.0,42.0,70,No
2983,Employee_2983,Finance,Lead,57,Non-Binary,18.9,0.33,0.8,Cultural Issues,Burnout,Low,No,6,4.2,No,Yes,Yes,7,6,High,Training,2029-06-05,No,56-65,10-20 yrs,Low,High,1,Yes,No,Yes,Yes,33.0,84.0,70,Yes
2984,Employee_2984,Operations,Senior Developer,49,Non-Binary,2.7,0.22,0.34,Better Opportunity,Compensation,Medium,No,1,2.5,Yes,No,No,10,11,High,Mentorship,2029-06-06,No,46-55,2-5 yrs,Low,Low,1,Yes,No,No,Yes,22.0,50.0,100,Yes
2985,Employee_2985,Finance,Analyst,45,Female,9.3,0.83,0.6,Management Conflict,Burnout,Low,No,3,2.9,No,No,Yes,6,6,High,Mentorship,2029-06-07,Yes,36-45,5-10 yrs,High,Average,1,Yes,Yes,Yes,Yes,83.0,58.0,60,No
2986,Employee_2986,Hr,Intern,26,Female,4.3,0.26,0.47,Burnout,Personal Reasons,Medium,Yes,10,3.7,No,Yes,No,10,8,Medium,Mentorship,2029-06-08,Yes,26-35,2-5 yrs,Low,High,1,No,Yes,No,Yes,26.0,74.0,100,No
2987,Employee_2987,It,Analyst,58,Male,17.9,0.31,0.83,Burnout,Better Opportunity,High,No,7,2.8,No,Yes,Yes,8,2,High,Mentorship,2029-06-09,Yes,56-65,10-20 yrs,Low,Average,1,Yes,Yes,Yes,Yes,31.0,56.0,80,No
2988,Employee_2988,Marketing,Intern,33,Male,19.3,0.66,0.91,Work-Life Balance,Personal Reasons,Medium,Yes,9,2.5,Yes,No,Yes,8,14,High,Training,2029-06-10,Yes,26-35,10-20 yrs,Medium,Low,1,Yes,Yes,Yes,Yes,66.0,50.0,80,No
2989,Employee_2989,Finance,Lead,56,Female,9.8,0.68,0.5,Lack of Growth,Compensation,Low,No,5,4.7,Yes,Yes,No,10,13,High,Training,2029-06-11,Yes,56-65,5-10 yrs,Medium,High,1,Yes,Yes,No,Yes,68.0,94.0,100,No
2990,Employee_2990,Operations,Executive,23,Male,2.5,0.75,0.37,Work-Life Balance,Personal Reasons,Low,Yes,4,4.7,No,Yes,Yes,6,13,Low,Training,2029-06-12,No,18-25,2-5 yrs,High,High,1,No,No,Yes,Yes,75.0,94.0,60,Yes
2991,Employee_2991,Hr,Senior Developer,30,Male,15.8,0.51,0.48,Burnout,Compensation,Medium,No,10,2.1,No,No,No,9,12,Medium,Promotion Offered,2029-06-13,Yes,26-35,10-20 yrs,Medium,Low,1,No,Yes,No,Yes,51.0,42.0,90,No
2992,Employee_2992,Finance,Senior Developer,43,Female,14.1,0.82,0.37,Better Opportunity,Better Opportunity,High,No,9,3.5,Yes,Yes,Yes,10,12,High,Training,2029-06-14,Yes,36-45,10-20 yrs,High,Average,1,Yes,Yes,Yes,Yes,82.0,70.0,100,No
2993,Employee_2993,Operations,Senior Developer,26,Female,7.4,0.98,0.53,Work-Life Balance,Better Opportunity,Medium,Yes,1,2.6,No,No,Yes,8,2,High,Mentorship,2029-06-15,No,26-35,5-10 yrs,High,Average,1,Yes,No,Yes,Yes,98.0,52.0,80,Yes
2994,Employee_2994,Marketing,Lead,33,Female,17.8,0.42,0.68,Better Opportunity,Relocation,Low,No,0,4.6,Yes,No,No,6,12,High,Salary Adjustment,2029-06-16,Yes,26-35,10-20 yrs,Medium,High,1,Yes,Yes,No,Yes,42.0,92.0,60,No
2995,Employee_2995,Marketing,Intern,22,Female,19.5,0.76,0.98,Better Opportunity,Personal Reasons,High,No,0,3.4,No,Yes,No,7,12,Low,Salary Adjustment,2029-06-17,Yes,18-25,10-20 yrs,High,Average,1,No,Yes,No,Yes,76.0,68.0,70,No
2996,Employee_2996,Sales,Senior Developer,43,Non-Binary,11.4,0.94,0.58,Burnout,Relocation,Medium,No,0,3.4,Yes,No,Yes,7,9,Medium,Mentorship,2029-06-18,Yes,36-45,10-20 yrs,High,Average,1,No,Yes,Yes,Yes,94.0,68.0,70,No
2997,Employee_2997,It,Analyst,59,Non-Binary,11.5,0.75,0.45,Better Opportunity,Burnout,Medium,Yes,10,3.9,No,No,No,8,6,High,Training,2029-06-19,No,56-65,10-20 yrs,High,High,1,Yes,No,No,Yes,75.0,78.0,80,Yes
2998,Employee_2998,Sales,Senior Developer,40,Female,6.3,0.74,0.42,Work-Life Balance,Burnout,Medium,No,5,2.2,No,Yes,Yes,7,1,High,Salary Adjustment,2029-06-20,Yes,36-45,5-10 yrs,High,Low,1,Yes,Yes,Yes,Yes,74.0,44.0,70,No
2999,Employee_2999,Hr,Lead,37,Male,11.9,0.38,0.42,Cultural Issues,Burnout,Low,Yes,3,2.4,No,Yes,No,8,9,High,Mentorship,2029-06-21,Yes,36-45,10-20 yrs,Low,Low,1,Yes,Yes,No,Yes,38.0,48.0,80,No
3000,Employee_3000,Finance,Executive,52,Female,9.1,0.63,0.43,Lack of Growth,Burnout,Low,No,10,3.5,No,No,No,5,13,Low,Training,2029-06-22,No,46-55,5-10 yrs,Medium,Average,1,No,No,No,Yes,63.0,70.0,50,Yes
3001,Employee_3001,Hr,Analyst,24,Non-Binary,6.4,0.65,0.83,Better Opportunity,Burnout,Low,No,8,4.9,Yes,No,Yes,6,14,Low,Promotion Offered,2029-06-23,No,18-25,5-10 yrs,Medium,High,1,No,No,Yes,Yes,65.0,98.0,60,Yes
3002,Employee_3002,Operations,Senior Developer,44,Male,1.8,0.76,0.34,Burnout,Personal Reasons,High,Yes,8,4.5,Yes,Yes,No,9,14,High,Salary Adjustment,2029-06-24,Yes,36-45,<2 yrs,High,High,1,Yes,Yes,No,Yes,76.0,90.0,90,No
3003,Employee_3003,Marketing,Senior Developer,39,Non-Binary,5.4,1.0,1.0,Management Conflict,Relocation,High,Yes,2,4.7,Yes,Yes,Yes,8,2,Low,Training,2029-06-25,No,36-45,5-10 yrs,High,High,1,No,No,Yes,Yes,100.0,94.0,80,Yes
3004,Employee_3004,Sales,Manager,47,Female,4.4,0.23,0.67,Better Opportunity,Relocation,High,Yes,5,2.4,Yes,No,No,9,5,Medium,Training,2029-06-26,No,46-55,2-5 yrs,Low,Low,1,No,No,No,Yes,23.0,48.0,90,Yes
3005,Employee_3005,Sales,Intern,34,Non-Binary,11.1,0.25,0.68,Work-Life Balance,Compensation,Low,No,5,4.9,No,Yes,Yes,6,12,High,Salary Adjustment,2029-06-27,No,26-35,10-20 yrs,Low,High,1,Yes,No,Yes,Yes,25.0,98.0,60,Yes
3006,Employee_3006,Sales,Analyst,39,Non-Binary,12.2,0.26,0.55,Better Opportunity,Burnout,High,Yes,9,4.2,Yes,No,Yes,10,14,Medium,Training,2029-06-28,No,36-45,10-20 yrs,Low,High,1,No,No,Yes,Yes,26.0,84.0,100,Yes
3007,Employee_3007,Hr,Manager,24,Non-Binary,12.4,0.79,0.78,Management Conflict,Better Opportunity,High,No,9,3.0,Yes,Yes,Yes,6,8,Medium,Mentorship,2029-06-29,No,18-25,10-20 yrs,High,Average,1,No,No,Yes,Yes,79.0,60.0,60,Yes
3008,Employee_3008,Marketing,Executive,44,Male,8.1,0.31,0.63,Cultural Issues,Compensation,Medium,No,0,4.6,Yes,No,No,5,13,Medium,Mentorship,2029-06-30,Yes,36-45,5-10 yrs,Low,High,1,No,Yes,No,Yes,31.0,92.0,50,No
3009,Employee_3009,Finance,Intern,24,Non-Binary,8.7,0.7,0.53,Work-Life Balance,Compensation,Low,Yes,8,4.2,No,No,Yes,6,3,Low,Promotion Offered,2029-07-01,Yes,18-25,5-10 yrs,Medium,High,1,No,Yes,Yes,Yes,70.0,84.0,60,No
3010,Employee_3010,Operations,Analyst,46,Male,16.8,0.46,0.49,Work-Life Balance,Personal Reasons,Medium,No,3,4.2,Yes,No,Yes,7,14,Low,Mentorship,2029-07-02,Yes,46-55,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,46.0,84.0,70,No
3011,Employee_3011,Finance,Senior Developer,48,Female,9.8,0.57,0.95,Burnout,Compensation,Low,No,5,4.2,Yes,Yes,Yes,10,4,Medium,Mentorship,2029-07-03,No,46-55,5-10 yrs,Medium,High,1,No,No,Yes,Yes,57.0,84.0,100,Yes
3012,Employee_3012,Hr,Analyst,48,Female,19.8,0.37,0.5,Work-Life Balance,Better Opportunity,Low,No,9,4.4,Yes,No,Yes,9,14,Low,Mentorship,2029-07-04,Yes,46-55,10-20 yrs,Low,High,1,No,Yes,Yes,Yes,37.0,88.0,90,No
3013,Employee_3013,Operations,Senior Developer,46,Non-Binary,9.1,0.89,0.61,Management Conflict,Relocation,High,No,7,4.8,Yes,Yes,Yes,6,5,Low,Promotion Offered,2029-07-05,Yes,46-55,5-10 yrs,High,High,1,No,Yes,Yes,Yes,89.0,96.0,60,No
3014,Employee_3014,Sales,Intern,45,Male,13.2,0.67,0.55,Work-Life Balance,Compensation,Medium,Yes,0,2.4,No,Yes,Yes,6,2,High,Mentorship,2029-07-06,Yes,36-45,10-20 yrs,Medium,Low,1,Yes,Yes,Yes,Yes,67.0,48.0,60,No
3015,Employee_3015,It,Senior Developer,29,Female,1.5,0.96,0.36,Cultural Issues,Personal Reasons,Medium,No,7,5.0,Yes,No,Yes,9,1,High,Mentorship,2029-07-07,Yes,26-35,<2 yrs,High,High,1,Yes,Yes,Yes,Yes,96.0,100.0,90,No
3016,Employee_3016,Hr,Executive,30,Male,13.2,0.66,0.43,Lack of Growth,Burnout,High,No,5,4.6,No,Yes,No,9,3,High,Salary Adjustment,2029-07-08,No,26-35,10-20 yrs,Medium,High,1,Yes,No,No,Yes,66.0,92.0,90,Yes
3017,Employee_3017,Hr,Lead,58,Male,17.1,0.3,0.43,Lack of Growth,Better Opportunity,Medium,Yes,0,3.3,Yes,Yes,Yes,5,5,High,Promotion Offered,2029-07-09,Yes,56-65,10-20 yrs,Low,Average,1,Yes,Yes,Yes,Yes,30.0,66.0,50,No
3018,Employee_3018,Marketing,Senior Developer,51,Non-Binary,18.9,0.34,0.79,Better Opportunity,Burnout,Medium,Yes,8,2.5,No,No,Yes,6,3,Medium,Training,2029-07-10,Yes,46-55,10-20 yrs,Low,Low,1,No,Yes,Yes,Yes,34.0,50.0,60,No
3019,Employee_3019,Finance,Executive,40,Non-Binary,19.9,0.99,0.58,Lack of Growth,Compensation,Low,No,8,3.4,No,No,Yes,7,11,Low,Training,2029-07-11,Yes,36-45,10-20 yrs,High,Average,1,No,Yes,Yes,Yes,99.0,68.0,70,No
3020,Employee_3020,Hr,Lead,37,Male,6.0,0.78,0.85,Management Conflict,Relocation,Medium,Yes,9,4.3,Yes,Yes,No,7,7,Medium,Mentorship,2029-07-12,Yes,36-45,5-10 yrs,High,High,1,No,Yes,No,Yes,78.0,86.0,70,No
3021,Employee_3021,Hr,Intern,45,Male,11.7,0.24,0.8,Lack of Growth,Personal Reasons,Medium,Yes,7,3.8,Yes,No,Yes,5,8,High,Mentorship,2029-07-13,Yes,36-45,10-20 yrs,Low,High,1,Yes,Yes,Yes,Yes,24.0,76.0,50,No
